score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yardsToGoal,down,distance,play_type
24,FALSE,4,488,488,66,1,10,Pass
24,FALSE,4,488,488,64,3,8,Pass
24,FALSE,4,315,315,45,1,10,Pass
-7,TRUE,2,2137,337,75,1,10,Pass
-7,TRUE,2,1926,126,57,2,5,Pass
-3,TRUE,3,1693,1693,65,1,10,Pass
-3,TRUE,3,1693,1693,67,3,12,Pass
-3,TRUE,3,1517,1517,63,1,10,Pass
-3,TRUE,3,1517,1517,39,3,11,Pass
-1,TRUE,3,1237,1237,66,3,8,Pass
-1,TRUE,4,791,791,72,3,6,Pass
-1,TRUE,4,537,537,93,2,11,Pass
-7,TRUE,4,87,87,68,3,5,Pass
-7,TRUE,4,87,87,73,1,10,Pass
21,FALSE,2,2695,895,11,2,8,Pass
24,FALSE,2,2523,723,75,1,10,Pass
24,FALSE,2,1997,197,53,2,4,Pass
31,FALSE,3,1582,1582,18,1,10,Pass
31,FALSE,3,1547,1547,11,3,3,Pass
31,FALSE,3,1764,1764,60,1,10,Pass
31,FALSE,3,1777,1777,70,2,5,Pass
30,FALSE,4,770,770,44,2,7,Pass
11,FALSE,3,1309,1309,70,2,9,Pass
11,FALSE,4,662,662,62,2,11,Pass
11,FALSE,4,507,507,49,3,11,Pass
11,FALSE,4,558,558,48,1,10,Pass
4,TRUE,2,2104,304,14,2,6,Pass
4,TRUE,2,2104,304,26,2,8,Pass
7,TRUE,3,1216,1216,44,1,10,Pass
7,TRUE,3,1216,1216,56,1,10,Pass
12,FALSE,2,2109,309,42,2,5,Pass
12,FALSE,2,1848,48,10,1,10,Pass
19,FALSE,3,1590,1590,17,1,10,Pass
25,FALSE,4,592,592,62,2,10,Pass
25,FALSE,4,596,596,62,1,10,Pass
24,FALSE,2,2585,785,14,1,10,Pass
24,FALSE,2,2191,391,30,3,17,Pass
28,FALSE,2,1855,55,60,1,10,Pass
28,FALSE,2,1838,38,30,2,16,Pass
31,FALSE,3,1373,1373,73,1,10,Pass
38,FALSE,3,953,953,86,3,4,Pass
-3,TRUE,3,1686,1686,78,3,12,Pass
-10,FALSE,4,900,900,21,2,5,Pass
-10,FALSE,4,472,472,65,2,4,Pass
-10,FALSE,4,93,93,51,1,10,Pass
-10,FALSE,4,93,93,64,2,7,Pass
1,TRUE,1,2998,1198,72,2,4,Pass
-7,TRUE,1,3419,1619,71,1,15,Pass
-7,TRUE,1,3419,1619,69,2,3,Pass
-7,TRUE,1,2957,1157,73,1,10,Pass
-14,FALSE,2,2515,715,62,2,4,Pass
-14,FALSE,2,2515,715,57,1,10,Pass
-14,FALSE,2,2174,374,14,2,10,Pass
-14,FALSE,2,2174,374,14,1,10,Pass
-14,FALSE,2,2174,374,14,3,10,Pass
0,TRUE,1,3600,1800,58,3,3,Pass
0,TRUE,1,3600,1800,58,2,3,Pass
0,TRUE,1,3124,1324,62,2,7,Pass
2,TRUE,1,3026,1226,65,1,10,Pass
2,TRUE,1,3026,1226,45,3,4,Pass
0,TRUE,1,3446,1646,6,1,6,Pass
7,TRUE,1,3103,1303,37,1,10,Pass
7,TRUE,1,3103,1303,53,1,10,Pass
0,TRUE,1,3287,1487,24,1,10,Pass
0,TRUE,1,3236,1436,17,3,3,Pass
0,TRUE,1,3501,1701,64,2,3,Pass
0,TRUE,2,2635,835,28,2,10,Pass
0,TRUE,2,2640,840,28,1,10,Pass
7,TRUE,2,2377,577,46,1,10,Pass
0,TRUE,1,3433,1633,61,1,10,Pass
7,TRUE,1,3152,1352,74,2,7,Pass
0,TRUE,1,3515,1715,61,3,5,Pass
0,TRUE,1,3520,1720,61,2,5,Pass
0,TRUE,1,2892,1092,56,1,10,Pass
7,TRUE,2,2480,680,35,1,10,Pass
7,TRUE,1,3314,1514,75,1,10,Pass
7,TRUE,1,2936,1136,37,1,15,Pass
7,TRUE,1,2936,1136,41,3,19,Pass
0,TRUE,1,3600,1800,75,2,5,Pass
0,TRUE,1,3600,1800,23,2,9,Pass
-7,TRUE,1,3311,1511,65,3,11,Pass
-7,TRUE,1,3311,1511,75,1,10,Pass
-14,FALSE,2,2700,900,39,2,20,Pass
-14,FALSE,2,2700,900,39,3,20,Pass
-14,FALSE,2,2069,269,73,3,11,Pass
-14,FALSE,2,2069,269,73,2,11,Pass
0,TRUE,1,3600,1800,73,3,8,Pass
0,TRUE,1,3341,1541,58,2,10,Pass
-7,TRUE,1,3071,1271,80,2,9,Pass
-7,TRUE,1,2943,1143,75,2,10,Pass
1,TRUE,2,2684,884,76,1,10,Pass
1,TRUE,2,2519,719,68,1,10,Pass
1,TRUE,3,1794,1794,82,3,6,Pass
1,TRUE,3,1481,1481,33,1,10,Pass
4,TRUE,3,1270,1270,50,3,11,Pass
-18,FALSE,2,1812,12,63,1,10,Pass
-18,FALSE,3,1794,1794,32,1,10,Pass
-11,FALSE,3,1491,1491,59,1,10,Pass
-11,FALSE,3,1491,1491,57,3,8,Pass
-11,FALSE,3,1313,1313,42,1,10,Pass
-11,FALSE,3,1313,1313,42,2,10,Pass
10,FALSE,4,547,547,82,3,13,Pass
3,TRUE,2,2112,312,40,2,2,Pass
3,TRUE,3,1243,1243,40,1,10,Pass
10,FALSE,4,880,880,59,3,3,Pass
10,FALSE,4,880,880,71,2,4,Pass
14,FALSE,2,1878,78,38,1,10,Pass
14,FALSE,2,1878,78,38,2,10,Pass
21,FALSE,3,1618,1618,46,1,10,Pass
24,FALSE,4,900,900,66,3,11,Pass
24,FALSE,4,695,695,14,1,10,Pass
14,FALSE,3,1744,1744,54,1,10,Pass
14,FALSE,3,1737,1737,59,2,15,Pass
14,FALSE,3,1596,1596,88,1,10,Pass
7,TRUE,3,1171,1171,62,3,12,Pass
7,TRUE,3,1200,1200,62,2,12,Pass
7,TRUE,4,837,837,71,2,8,Pass
7,TRUE,4,788,788,51,1,10,Pass
7,TRUE,4,783,783,51,2,10,Pass
7,TRUE,4,705,705,1,1,1,Pass
28,FALSE,2,2420,620,66,1,10,Pass
49,FALSE,3,1792,1792,82,1,10,Pass
49,FALSE,3,1792,1792,67,2,9,Pass
49,FALSE,3,1589,1589,46,3,6,Pass
49,FALSE,3,1394,1394,27,1,10,Pass
49,FALSE,4,900,900,25,2,9,Pass
49,FALSE,4,538,538,65,3,5,Pass
14,FALSE,2,2106,306,70,2,10,Pass
14,FALSE,2,2112,312,70,1,10,Pass
21,FALSE,2,1842,42,6,1,6,Pass
24,FALSE,3,1740,1740,72,3,3,Pass
17,FALSE,3,1481,1481,85,1,20,Pass
24,FALSE,4,790,790,67,2,14,Pass
28,FALSE,2,1912,112,40,1,10,Pass
28,FALSE,2,1868,68,9,2,2,Pass
35,FALSE,4,632,632,10,1,10,Pass
-14,FALSE,2,1992,192,10,2,6,Pass
-17,FALSE,3,1400,1400,34,2,2,Pass
-17,FALSE,3,1400,1400,15,2,3,Pass
-17,FALSE,4,894,894,14,2,6,Pass
-17,FALSE,4,894,894,14,3,6,Pass
-3,TRUE,4,4,4,55,4,1,Pass
-3,TRUE,4,53,53,64,2,10,Pass
-7,TRUE,2,2662,862,62,1,10,Pass
-7,TRUE,2,2513,713,31,1,10,Pass
-10,FALSE,2,1812,12,53,3,16,Pass
-10,FALSE,2,1812,12,53,2,16,Pass
-10,FALSE,3,1647,1647,75,1,10,Pass
-10,FALSE,3,1647,1647,18,1,10,Pass
-10,FALSE,3,1647,1647,30,2,11,Pass
-10,FALSE,3,1647,1647,75,2,10,Pass
-10,FALSE,3,1244,1244,28,3,9,Pass
-7,TRUE,4,896,896,19,3,4,Pass
-7,TRUE,4,896,896,25,1,10,Pass
-4,TRUE,4,694,694,32,3,5,Pass
-4,TRUE,4,694,694,37,1,10,Pass
-4,TRUE,4,694,694,32,4,5,Pass
-4,TRUE,4,434,434,84,1,10,Pass
-4,TRUE,4,434,434,76,3,2,Pass
-11,FALSE,4,167,167,73,3,4,Pass
-11,FALSE,4,167,167,68,1,10,Pass
-11,FALSE,4,167,167,47,1,10,Pass
-11,FALSE,4,167,167,2,1,2,Pass
-11,FALSE,4,167,167,73,2,4,Pass
-5,TRUE,4,56,56,43,1,10,Pass
-5,TRUE,4,56,56,40,3,7,Pass
-5,TRUE,4,23,23,22,2,3,Pass
0,TRUE,1,3480,1680,64,3,5,Pass
0,TRUE,1,3480,1680,69,1,10,Pass
0,TRUE,1,3238,1438,66,3,5,Pass
0,TRUE,1,3238,1438,71,1,10,Pass
0,TRUE,1,2911,1111,32,1,10,Pass
0,TRUE,1,3510,1710,40,1,10,Pass
0,TRUE,1,3465,1665,36,3,6,Pass
-4,TRUE,1,3020,1220,74,2,7,Pass
-11,FALSE,1,2797,997,75,1,10,Pass
0,TRUE,1,3600,1800,75,1,10,Pass
-7,TRUE,1,2733,933,29,3,9,Pass
-7,TRUE,1,2809,1009,35,1,15,Pass
4,TRUE,2,2609,809,48,2,1,Pass
4,TRUE,2,2379,579,14,3,9,Pass
4,TRUE,2,2433,633,15,1,10,Pass
-14,FALSE,2,1873,73,41,3,5,Pass
-14,FALSE,2,1903,103,46,1,10,Pass
14,FALSE,1,3216,1416,67,3,5,Pass
7,TRUE,1,2992,1192,22,1,10,Pass
0,TRUE,1,2960,1160,85,3,15,Pass
0,TRUE,1,2944,1144,5,3,5,Pass
0,TRUE,1,3461,1661,44,3,9,Pass
0,TRUE,1,3205,1405,20,2,4,Pass
1,TRUE,2,2271,471,26,2,4,Pass
0,TRUE,1,3600,1800,51,2,10,Pass
0,TRUE,1,3600,1800,13,3,13,Pass
0,TRUE,1,3600,1800,51,1,10,Pass
3,TRUE,1,3341,1541,37,1,10,Pass
13,FALSE,1,2769,969,50,2,5,Pass
13,FALSE,1,2769,969,67,1,10,Pass
13,FALSE,2,2467,667,65,2,17,Pass
13,FALSE,2,2467,667,65,3,17,Pass
7,TRUE,1,3445,1645,26,2,10,Pass
7,TRUE,1,3450,1650,26,1,10,Pass
14,FALSE,1,2927,1127,58,2,8,Pass
14,FALSE,2,2695,895,13,2,6,Pass
21,FALSE,2,2640,840,4,1,4,Pass
28,FALSE,2,2422,622,46,3,5,Pass
28,FALSE,2,2468,668,51,1,10,Pass
-3,TRUE,1,3279,1479,57,3,5,Pass
-3,TRUE,1,3279,1479,77,1,10,Pass
-3,TRUE,1,2909,1109,64,2,9,Pass
-3,TRUE,1,2909,1109,2,1,2,Pass
11,FALSE,2,2138,338,36,1,10,Pass
0,TRUE,1,3590,1790,84,1,10,Pass
-3,TRUE,1,3044,1244,82,3,17,Pass
-3,TRUE,1,3130,1330,75,1,10,Pass
-10,FALSE,1,2764,964,19,1,10,Pass
-10,FALSE,1,2880,1080,42,1,10,Pass
-10,FALSE,2,2524,724,68,3,4,Pass
7,TRUE,2,2449,649,70,3,18,Pass
7,TRUE,2,2331,531,7,3,5,Pass
10,FALSE,2,2125,325,73,3,5,Pass
10,FALSE,3,1600,1600,64,1,10,Pass
10,FALSE,3,1083,1083,55,1,20,Pass
10,FALSE,3,1083,1083,85,2,10,Pass
10,FALSE,4,752,752,57,3,4,Pass
10,FALSE,4,752,752,57,2,4,Pass
13,FALSE,2,2548,748,54,3,5,Pass
27,FALSE,2,1817,17,43,3,10,Pass
27,FALSE,2,1869,69,43,1,10,Pass
27,FALSE,3,1795,1795,20,2,16,Pass
23,FALSE,3,1144,1144,61,1,20,Pass
-11,FALSE,2,2288,488,36,3,4,Pass
-11,FALSE,2,2293,493,36,2,4,Pass
-11,FALSE,2,2329,529,52,1,10,Pass
-8,FALSE,2,1835,35,52,1,10,Pass
-8,FALSE,2,1821,21,40,1,10,Pass
-8,FALSE,2,1852,52,63,1,10,Pass
-9,FALSE,3,1494,1494,35,3,7,Pass
-9,FALSE,3,1539,1539,38,1,10,Pass
-16,FALSE,3,1285,1285,33,1,10,Pass
-10,FALSE,4,736,736,66,2,8,Pass
-3,TRUE,4,396,396,57,2,9,Pass
7,TRUE,3,1299,1299,26,2,10,Pass
-10,FALSE,3,1171,1171,71,3,6,Pass
-17,FALSE,3,1076,1076,59,1,10,Pass
-17,FALSE,3,1001,1001,49,1,10,Pass
-17,FALSE,4,900,900,27,2,10,Pass
-17,FALSE,4,566,566,44,3,6,Pass
-17,FALSE,4,631,631,57,2,8,Pass
-17,FALSE,4,221,221,49,1,10,Pass
14,FALSE,2,2356,556,55,3,10,Pass
7,TRUE,2,2280,480,82,2,10,Pass
7,TRUE,2,2276,476,82,3,10,Pass
7,TRUE,2,2080,280,58,3,10,Pass
7,TRUE,2,2084,284,58,2,10,Pass
4,TRUE,2,1897,97,85,1,20,Pass
-3,TRUE,3,1671,1671,72,2,7,Pass
-3,TRUE,3,1409,1409,40,3,21,Pass
-3,TRUE,3,1462,1462,29,1,10,Pass
-10,FALSE,3,1017,1017,69,3,4,Pass
-10,FALSE,4,705,705,82,2,12,Pass
-10,FALSE,4,701,701,82,3,12,Pass
-17,FALSE,4,579,579,55,4,1,Pass
-17,FALSE,4,361,361,74,1,10,Pass
3,TRUE,2,2213,413,75,2,6,Pass
3,TRUE,2,2213,413,75,3,6,Pass
3,TRUE,2,2042,242,73,2,24,Pass
3,TRUE,2,1955,155,63,1,10,Pass
10,FALSE,3,1800,1800,72,3,7,Pass
24,FALSE,4,395,395,63,1,10,Pass
13,FALSE,2,1857,57,76,2,3,Pass
-1,TRUE,3,1595,1595,78,1,10,Pass
-1,TRUE,3,1589,1589,78,2,10,Pass
-2,TRUE,4,678,678,13,1,10,Pass
-3,TRUE,4,64,64,50,1,20,Pass
-3,TRUE,4,55,55,50,2,20,Pass
20,FALSE,2,1928,128,63,1,10,Pass
20,FALSE,2,1928,128,63,2,10,Pass
20,FALSE,2,1823,23,34,2,11,Pass
16,FALSE,3,1775,1775,69,3,8,Pass
30,FALSE,4,803,803,36,2,3,Pass
30,FALSE,4,803,803,29,3,9,Pass
32,FALSE,4,383,383,34,3,8,Pass
18,FALSE,2,1945,145,50,1,10,Pass
18,FALSE,2,1945,145,65,2,8,Pass
18,FALSE,2,1945,145,31,1,10,Pass
18,FALSE,3,1686,1686,90,3,5,Pass
18,FALSE,3,1686,1686,90,2,5,Pass
15,FALSE,3,1419,1419,24,1,10,Pass
15,FALSE,3,1419,1419,54,1,10,Pass
15,FALSE,3,1419,1419,42,1,10,Pass
22,FALSE,4,900,900,19,1,10,Pass
22,FALSE,3,1001,1001,37,1,10,Pass
43,FALSE,4,418,418,84,1,10,Pass
-10,FALSE,2,2165,365,45,1,10,Pass
-10,FALSE,2,2102,302,29,1,10,Pass
-3,TRUE,2,1915,115,70,2,8,Pass
2,TRUE,3,1515,1515,61,2,4,Pass
2,TRUE,3,1097,1097,74,2,7,Pass
2,TRUE,3,1090,1090,74,3,7,Pass
0,TRUE,4,255,255,25,1,10,Pass
0,TRUE,1,3590,1790,72,2,7,Pass
0,TRUE,1,3533,1733,57,1,10,Pass
0,TRUE,1,3051,1251,63,1,10,Pass
0,TRUE,2,2690,890,61,3,7,Pass
0,TRUE,2,2541,741,64,2,8,Pass
0,TRUE,2,2424,624,64,2,17,Pass
0,TRUE,2,2277,477,13,1,10,Pass
-3,TRUE,2,2184,384,75,1,10,Pass
0,TRUE,2,2128,328,47,1,10,Pass
0,TRUE,2,2128,328,63,1,10,Pass
0,TRUE,2,2066,266,63,1,10,Pass
0,TRUE,1,3600,1800,72,3,7,Pass
0,TRUE,1,3525,1725,45,3,3,Pass
0,TRUE,1,3457,1657,98,1,10,Pass
0,TRUE,1,3457,1657,69,2,5,Pass
7,TRUE,1,3184,1384,34,2,17,Pass
7,TRUE,1,2955,1155,92,2,12,Pass
7,TRUE,1,2955,1155,92,3,12,Pass
-7,TRUE,1,2904,1104,16,1,10,Pass
4,TRUE,2,2700,900,37,1,10,Pass
4,TRUE,2,2700,900,26,1,10,Pass
0,TRUE,1,3250,1450,19,3,9,Pass
3,TRUE,1,3129,1329,77,1,10,Pass
-4,TRUE,2,2592,792,53,3,10,Pass
4,TRUE,2,2418,618,76,3,12,Pass
-4,TRUE,2,2406,606,62,1,10,Pass
4,TRUE,2,1976,176,12,1,10,Pass
4,TRUE,2,2215,415,80,1,10,Pass
4,TRUE,2,1925,125,10,3,8,Pass
-7,TRUE,2,1888,88,69,2,6,Pass
0,TRUE,1,3600,1800,72,3,7,Pass
0,TRUE,1,3543,1743,53,1,10,Pass
-7,TRUE,1,3376,1576,91,3,11,Pass
-9,FALSE,2,2700,900,53,3,5,Pass
-9,FALSE,2,2700,900,53,2,5,Pass
-16,FALSE,2,2518,718,57,3,3,Pass
-7,TRUE,1,2851,1051,60,3,5,Pass
4,TRUE,2,1845,45,14,3,12,Pass
4,TRUE,2,1870,70,17,1,15,Pass
4,TRUE,2,1945,145,85,1,10,Pass
-7,TRUE,3,1775,1775,59,1,10,Pass
-7,TRUE,3,1720,1720,53,3,4,Pass
-14,FALSE,3,1415,1415,75,1,10,Pass
-10,FALSE,4,705,705,21,1,10,Pass
3,TRUE,4,575,575,67,1,10,Pass
-3,TRUE,4,218,218,44,1,10,Pass
-3,TRUE,4,214,214,44,2,10,Pass
-3,TRUE,4,135,135,32,1,10,Pass
-3,TRUE,4,330,330,93,1,10,Pass
-3,TRUE,4,324,324,93,2,10,Pass
-7,TRUE,3,1584,1584,70,3,5,Pass
7,TRUE,3,1521,1521,71,1,10,Pass
-7,TRUE,3,1075,1075,51,3,9,Pass
-7,TRUE,3,1075,1075,52,1,10,Pass
7,TRUE,4,900,900,28,1,10,Pass
-7,TRUE,4,803,803,84,1,10,Pass
7,TRUE,4,721,721,23,3,7,Pass
7,TRUE,4,494,494,75,3,5,Pass
-7,TRUE,4,404,404,66,1,10,Pass
-7,TRUE,4,34,34,7,3,3,Pass
-7,TRUE,4,205,205,68,1,25,Pass
-7,TRUE,5,-900,-900,11,4,10,Pass
-7,TRUE,5,-900,-900,11,3,10,Pass
0,TRUE,5,-900,-900,4,2,4,Pass
11,FALSE,2,2295,495,60,3,7,Pass
11,FALSE,2,2295,495,63,1,10,Pass
-11,FALSE,2,2222,422,54,3,9,Pass
-11,FALSE,2,2222,422,55,1,10,Pass
11,FALSE,2,2169,369,7,2,7,Pass
11,FALSE,2,2169,369,7,1,7,Pass
11,FALSE,2,2008,208,3,3,3,Pass
7,TRUE,3,1575,1575,30,3,10,Pass
7,TRUE,3,1575,1575,30,2,10,Pass
-10,FALSE,3,1441,1441,27,2,2,Pass
7,TRUE,3,1275,1275,79,2,14,Pass
-7,TRUE,3,1197,1197,82,1,10,Pass
0,TRUE,4,584,584,74,2,9,Pass
-7,TRUE,4,540,540,47,2,3,Pass
0,TRUE,4,372,372,8,2,8,Pass
-10,FALSE,4,172,172,69,2,4,Pass
-10,FALSE,4,142,142,26,1,10,Pass
-10,FALSE,4,142,142,51,2,10,Pass
-10,FALSE,4,142,142,51,1,10,Pass
-10,FALSE,4,43,43,55,2,1,Pass
7,TRUE,3,1717,1717,63,2,17,Pass
7,TRUE,3,1277,1277,73,3,8,Pass
-7,TRUE,3,1095,1095,20,3,9,Pass
-7,TRUE,3,1103,1103,20,2,9,Pass
4,TRUE,3,1084,1084,75,1,10,Pass
4,TRUE,3,934,934,33,3,4,Pass
-4,TRUE,4,661,661,27,3,5,Pass
-4,TRUE,4,380,380,70,1,10,Pass
-4,TRUE,4,28,28,8,1,8,Pass
-4,TRUE,4,99,99,47,1,10,Pass
-4,TRUE,4,79,79,33,1,10,Pass
-4,TRUE,4,67,67,19,1,10,Pass
-3,TRUE,4,4,4,53,1,10,Pass
-9,FALSE,2,2177,377,24,2,7,Pass
6,TRUE,2,1810,10,15,2,10,Pass
6,TRUE,2,1816,16,15,1,10,Pass
-9,FALSE,3,1190,1190,39,1,10,Pass
-5,TRUE,4,900,900,46,3,10,Pass
-5,TRUE,4,900,900,46,2,10,Pass
5,TRUE,4,835,835,66,3,10,Pass
-5,TRUE,4,691,691,31,1,10,Pass
-5,TRUE,4,691,691,31,2,10,Pass
-3,TRUE,4,523,523,77,1,10,Pass
-3,TRUE,4,177,177,34,1,10,Pass
-7,TRUE,2,2607,807,40,1,10,Pass
-7,TRUE,2,2607,807,51,1,10,Pass
-21,FALSE,2,1950,150,47,2,10,Pass
-21,FALSE,2,1950,150,47,1,10,Pass
-24,FALSE,3,1800,1800,69,3,23,Pass
-24,FALSE,3,1593,1593,55,1,10,Pass
-17,FALSE,3,1297,1297,28,1,10,Pass
-17,FALSE,3,1297,1297,23,3,5,Pass
-14,FALSE,4,650,650,46,2,15,Pass
-14,FALSE,4,650,650,41,1,10,Pass
-14,FALSE,4,650,650,75,2,16,Pass
0,TRUE,1,3267,1467,3,2,3,Pass
-6,TRUE,1,3136,1336,67,2,7,Pass
13,FALSE,2,2341,541,1,3,1,Pass
13,FALSE,2,2381,581,4,1,4,Pass
13,FALSE,2,2523,723,42,1,10,Pass
0,TRUE,1,3478,1678,59,2,6,Pass
0,TRUE,1,3471,1671,59,3,6,Pass
0,TRUE,1,3438,1638,49,1,10,Pass
0,TRUE,1,3128,1328,52,3,8,Pass
0,TRUE,1,3135,1335,52,2,8,Pass
0,TRUE,1,3087,1287,91,2,12,Pass
0,TRUE,1,2878,1078,78,3,6,Pass
0,TRUE,1,2885,1085,78,2,6,Pass
0,TRUE,1,3600,1800,29,2,10,Pass
3,TRUE,1,3178,1378,38,1,10,Pass
-3,TRUE,1,3125,1325,95,2,10,Pass
1,TRUE,2,2700,900,38,3,7,Pass
-1,TRUE,2,2658,858,89,2,8,Pass
1,TRUE,2,2569,769,3,2,3,Pass
1,TRUE,2,2569,769,66,1,10,Pass
-8,FALSE,2,2398,598,49,1,10,Pass
-8,FALSE,2,2189,389,42,4,3,Pass
-8,FALSE,2,2398,598,42,3,3,Pass
0,TRUE,1,3600,1800,60,3,5,Pass
0,TRUE,1,3476,1676,91,2,10,Pass
0,TRUE,1,3476,1676,91,3,10,Pass
0,TRUE,1,3476,1676,91,1,10,Pass
0,TRUE,1,3451,1651,14,3,4,Pass
0,TRUE,1,3451,1651,20,1,10,Pass
0,TRUE,1,3451,1651,39,2,7,Pass
-3,TRUE,1,3063,1263,39,3,6,Pass
-3,TRUE,1,3063,1263,39,2,6,Pass
-10,FALSE,2,2700,900,51,1,10,Pass
-10,FALSE,2,2700,900,40,1,10,Pass
-17,FALSE,2,2430,630,22,2,8,Pass
-17,FALSE,2,2480,680,45,1,10,Pass
-17,FALSE,2,2430,630,22,3,8,Pass
0,TRUE,1,3550,1750,49,1,5,Pass
-7,TRUE,1,3240,1440,49,3,11,Pass
7,TRUE,1,3210,1410,69,1,10,Pass
7,TRUE,1,3120,1320,45,2,9,Pass
7,TRUE,1,3115,1315,45,3,9,Pass
-7,TRUE,1,3055,1255,85,2,15,Pass
-7,TRUE,1,3049,1249,85,3,15,Pass
-14,FALSE,1,2861,1061,49,2,6,Pass
-14,FALSE,1,2782,982,38,2,7,Pass
-14,FALSE,1,2709,909,25,2,7,Pass
11,FALSE,2,2590,790,48,1,10,Pass
-11,FALSE,2,2190,390,42,1,10,Pass
-11,FALSE,2,2143,343,28,1,10,Pass
-11,FALSE,2,2310,510,57,2,1,Pass
-11,FALSE,2,1951,151,11,3,8,Pass
4,TRUE,2,1875,75,79,2,13,Pass
0,TRUE,1,3600,1800,35,4,5,Pass
0,TRUE,1,3600,1800,35,3,5,Pass
0,TRUE,1,3034,1234,10,3,3,Pass
-7,TRUE,2,2696,896,51,3,6,Pass
7,TRUE,2,2588,788,82,1,10,Pass
7,TRUE,2,2588,788,83,3,11,Pass
0,TRUE,2,2358,558,80,1,10,Pass
-7,TRUE,2,2193,393,69,3,21,Pass
23,FALSE,3,1721,1721,72,3,4,Pass
-30,FALSE,3,932,932,19,2,10,Pass
-30,FALSE,3,939,939,19,1,10,Pass
-30,FALSE,3,1044,1044,34,1,10,Pass
-30,FALSE,3,1075,1075,48,3,10,Pass
-30,FALSE,3,1106,1106,48,1,10,Pass
-30,FALSE,3,1139,1139,66,1,10,Pass
24,FALSE,4,606,606,19,2,2,Pass
-31,FALSE,4,310,310,86,2,21,Pass
-31,FALSE,4,292,292,86,3,21,Pass
7,TRUE,2,2578,778,60,1,10,Pass
7,TRUE,2,2499,699,18,3,5,Pass
7,TRUE,2,2549,749,23,1,10,Pass
-7,TRUE,2,2479,679,80,2,10,Pass
-7,TRUE,2,2487,687,80,1,10,Pass
7,TRUE,2,2427,627,62,1,10,Pass
7,TRUE,2,2280,480,31,4,3,Pass
7,TRUE,2,2287,487,31,3,3,Pass
7,TRUE,2,2422,622,62,2,10,Pass
-7,TRUE,2,2249,449,66,3,7,Pass
-7,TRUE,2,2254,454,66,2,7,Pass
7,TRUE,2,2231,431,73,1,10,Pass
7,TRUE,2,2223,423,73,3,10,Pass
7,TRUE,2,2226,426,73,2,10,Pass
7,TRUE,2,2026,226,64,3,4,Pass
-7,TRUE,2,2014,214,76,1,10,Pass
-7,TRUE,2,1977,177,73,3,7,Pass
7,TRUE,2,1897,97,64,3,16,Pass
-7,TRUE,2,1839,39,49,3,7,Pass
-7,TRUE,2,1844,44,49,2,7,Pass
-14,FALSE,3,1589,1589,80,3,14,Pass
14,FALSE,3,962,962,29,1,10,Pass
-21,FALSE,4,439,439,51,3,8,Pass
-21,FALSE,4,447,447,51,2,8,Pass
-21,FALSE,4,510,510,75,1,10,Pass
21,FALSE,4,289,289,59,1,10,Pass
-28,FALSE,4,199,199,76,1,10,Pass
8,FALSE,2,2185,385,31,3,8,Pass
8,FALSE,2,2185,385,31,2,8,Pass
-11,FALSE,2,2079,279,80,1,25,Pass
-11,FALSE,2,2079,279,75,1,10,Pass
-18,FALSE,2,1950,150,65,1,10,Pass
-18,FALSE,2,1950,150,65,2,10,Pass
18,FALSE,2,1867,67,36,1,10,Pass
18,FALSE,2,1867,67,36,2,10,Pass
-21,FALSE,3,1680,1680,69,3,5,Pass
21,FALSE,3,1591,1591,67,1,10,Pass
-28,FALSE,3,1571,1571,74,2,9,Pass
-28,FALSE,3,1571,1571,74,3,9,Pass
-35,FALSE,3,1404,1404,87,3,6,Pass
-35,FALSE,3,1404,1404,91,1,10,Pass
35,FALSE,3,1341,1341,35,3,2,Pass
35,FALSE,4,900,900,35,2,12,Pass
35,FALSE,4,710,710,21,2,9,Pass
-28,FALSE,4,359,359,38,1,10,Pass
-28,FALSE,4,359,359,63,2,7,Pass
-21,FALSE,2,2078,278,79,3,6,Pass
21,FALSE,2,1876,76,36,3,8,Pass
21,FALSE,2,1876,76,36,2,8,Pass
21,FALSE,2,1986,186,58,1,10,Pass
-31,FALSE,3,1586,1586,69,2,7,Pass
-31,FALSE,3,1586,1586,69,3,7,Pass
31,FALSE,3,1506,1506,66,3,5,Pass
31,FALSE,3,1381,1381,4,3,4,Pass
-34,FALSE,3,1170,1170,68,1,10,Pass
-34,FALSE,3,1170,1170,44,2,16,Pass
34,FALSE,3,922,922,84,1,10,Pass
-41,FALSE,4,612,612,48,1,10,Pass
-41,FALSE,4,368,368,48,1,10,Pass
-41,FALSE,4,513,513,52,1,10,Pass
-4,TRUE,2,1851,51,36,1,10,Pass
-4,TRUE,2,1842,42,30,3,4,Pass
4,TRUE,2,1824,24,70,2,10,Pass
4,TRUE,2,1828,28,70,1,10,Pass
-4,TRUE,3,1632,1632,46,2,6,Pass
4,TRUE,3,1540,1540,89,3,4,Pass
-4,TRUE,3,1525,1525,59,1,10,Pass
-4,TRUE,3,1519,1519,59,2,10,Pass
-3,TRUE,3,1140,1140,74,1,10,Pass
-3,TRUE,3,1005,1005,24,2,9,Pass
-4,TRUE,4,856,856,33,2,10,Pass
-4,TRUE,4,860,860,33,1,10,Pass
4,TRUE,4,563,563,79,1,10,Pass
-5,TRUE,4,260,260,49,1,10,Pass
-5,TRUE,4,3,3,1,2,1,Pass
7,TRUE,2,2128,328,55,1,10,Pass
