home_game,score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yard50,yardsToGoal,down,distance,yards_gained,year,play_type
TRUE,0,TRUE,1,3600,1800,38,62,1,15,7,2012,Pass
TRUE,4,TRUE,1,3309,1509,38,62,3,6,11,2014,Pass
TRUE,7,TRUE,1,2845,1045,38,62,3,5,21,2014,Pass
TRUE,14,FALSE,1,2893,1093,38,62,2,10,8,2013,Pass
TRUE,0,TRUE,1,3600,1800,38,62,1,10,0,2013,Pass
TRUE,14,FALSE,1,2893,1093,38,62,1,10,0,2013,Pass
TRUE,-7,TRUE,2,1814,14,38,62,1,10,21,2010,Pass
TRUE,11,FALSE,2,2450,650,38,62,1,10,15,2010,Pass
TRUE,3,TRUE,2,2485,685,38,62,1,10,18,2010,Pass
TRUE,0,TRUE,3,1125,1125,38,62,2,4,2,2013,Pass
TRUE,11,FALSE,3,1650,1650,38,62,2,10,20,2013,Pass
TRUE,11,FALSE,3,1650,1650,38,62,1,10,0,2013,Pass
TRUE,-3,TRUE,3,1554,1554,38,62,1,10,25,2011,Pass
TRUE,-2,TRUE,3,1554,1554,38,62,2,9,35,2011,Pass
TRUE,-17,FALSE,3,1295,1295,38,62,3,7,8,2014,Pass
TRUE,38,FALSE,4,287,287,38,62,1,10,7,2014,Pass
TRUE,-7,TRUE,4,159,159,38,62,1,10,8,2010,Pass
TRUE,-4,TRUE,4,705,705,38,62,3,5,39,2010,Pass
TRUE,-4,TRUE,4,720,720,38,62,2,5,0,2010,Pass
TRUE,0,TRUE,1,3600,1800,37,63,1,10,5,2010,Pass
TRUE,11,FALSE,1,3080,1280,37,63,1,15,18,2010,Pass
TRUE,7,TRUE,1,3252,1452,37,63,3,4,5,2013,Pass
TRUE,0,TRUE,1,3600,1800,37,63,3,11,11,2013,Pass
TRUE,0,TRUE,2,2337,537,37,63,1,10,14,2013,Pass
TRUE,-3,TRUE,2,2175,375,37,63,3,9,8,2010,Pass
TRUE,-24,FALSE,3,1432,1432,37,63,4,1,61,2010,Pass
TRUE,-24,FALSE,3,1432,1432,37,63,3,1,0,2010,Pass
TRUE,4,TRUE,3,1501,1501,37,63,3,4,6,2012,Pass
TRUE,20,FALSE,4,900,900,37,63,2,17,15,2010,Pass
TRUE,0,TRUE,4,577,577,37,63,2,3,0,2010,Pass
TRUE,0,TRUE,4,577,577,37,63,3,3,0,2010,Pass
TRUE,0,TRUE,4,715,715,37,63,3,1,14,2011,Pass
TRUE,7,TRUE,1,3289,1489,36,64,3,6,12,2012,Pass
TRUE,-7,TRUE,1,3315,1515,36,64,1,10,11,2014,Pass
TRUE,-14,FALSE,1,2876,1076,36,64,2,8,0,2011,Pass
TRUE,-14,FALSE,1,2870,1070,36,64,3,8,0,2011,Pass
TRUE,4,TRUE,1,2744,944,36,64,1,10,0,2011,Pass
TRUE,-7,TRUE,1,3120,1320,36,64,1,10,38,2013,Pass
TRUE,0,TRUE,1,3560,1760,36,64,2,6,6,2010,Pass
TRUE,0,TRUE,1,3600,1800,36,64,1,10,16,2013,Pass
TRUE,0,TRUE,1,3525,1725,36,64,1,5,7,2011,Pass
TRUE,0,TRUE,1,2922,1122,36,64,2,10,5,2013,Pass
TRUE,7,TRUE,1,3437,1637,36,64,1,10,0,2013,Pass
TRUE,7,TRUE,2,2249,449,36,64,1,10,0,2014,Pass
TRUE,15,FALSE,2,1863,63,36,64,3,10,7,2013,Pass
TRUE,15,FALSE,2,1863,63,36,64,1,10,0,2013,Pass
TRUE,15,FALSE,2,1863,63,36,64,2,10,0,2013,Pass
TRUE,-21,FALSE,2,2577,777,36,64,1,10,8,2011,Pass
TRUE,-6,TRUE,2,2495,695,36,64,1,10,6,2014,Pass
TRUE,0,TRUE,2,2056,256,36,64,2,2,6,2013,Pass
TRUE,-3,TRUE,2,2357,557,36,64,3,14,15,2013,Pass
TRUE,14,FALSE,2,2599,799,36,64,2,6,13,2014,Pass
TRUE,-21,FALSE,2,2510,710,36,64,1,10,0,2011,Pass
TRUE,4,TRUE,2,2700,900,36,64,3,10,0,2011,Pass
TRUE,4,TRUE,2,2700,900,36,64,2,10,0,2011,Pass
TRUE,-3,TRUE,2,2220,420,36,64,1,10,0,2010,Pass
TRUE,0,TRUE,2,2434,634,36,64,1,10,9,2011,Pass
TRUE,21,FALSE,3,1778,1778,36,64,2,15,-5,2012,Pass
TRUE,-25,FALSE,3,1558,1558,36,64,1,10,8,2011,Pass
TRUE,14,FALSE,3,1595,1595,36,64,1,10,30,2014,Pass
TRUE,14,FALSE,3,1369,1369,36,64,1,10,0,2014,Pass
TRUE,21,FALSE,4,340,340,36,64,1,10,5,2014,Pass
TRUE,-4,TRUE,4,395,395,36,64,4,5,28,2010,Pass
TRUE,7,TRUE,4,394,394,36,64,1,10,5,2011,Pass
TRUE,0,TRUE,1,3118,1318,35,65,1,10,9,2012,Pass
TRUE,14,FALSE,1,2732,932,35,65,1,10,11,2012,Pass
TRUE,-4,TRUE,1,2994,1194,35,65,2,19,24,2014,Pass
TRUE,3,TRUE,1,2852,1052,35,65,1,10,32,2014,Pass
TRUE,-7,TRUE,1,2950,1150,35,65,2,3,11,2012,Pass
TRUE,-25,FALSE,2,2159,359,35,65,1,10,0,2011,Pass
TRUE,-25,FALSE,2,1850,50,35,65,1,10,0,2011,Pass
TRUE,-25,FALSE,2,2159,359,35,65,2,10,0,2011,Pass
TRUE,3,TRUE,2,2416,616,35,65,1,10,0,2014,Pass
TRUE,3,TRUE,2,2416,616,35,65,2,10,17,2014,Pass
TRUE,4,TRUE,2,1835,35,35,65,2,2,0,2011,Pass
TRUE,4,TRUE,2,2204,404,35,65,1,10,2,2013,Pass
TRUE,3,TRUE,2,2570,770,35,65,3,4,0,2010,Pass
TRUE,7,TRUE,2,2653,853,35,65,1,10,14,2013,Pass
TRUE,7,TRUE,3,1297,1297,35,65,1,10,0,2014,Pass
TRUE,7,TRUE,3,1291,1291,35,65,2,10,18,2014,Pass
TRUE,3,TRUE,3,1647,1647,35,65,2,6,8,2010,Pass
TRUE,-17,FALSE,3,1247,1247,35,65,2,10,7,2011,Pass
TRUE,11,FALSE,3,1219,1219,35,65,1,10,7,2013,Pass
TRUE,-17,FALSE,3,1330,1330,35,65,1,10,-6,2014,Pass
TRUE,-3,TRUE,3,1440,1440,35,65,3,10,7,2011,Pass
TRUE,-3,TRUE,3,1498,1498,35,65,1,10,0,2011,Pass
TRUE,0,TRUE,4,488,488,35,65,1,15,30,2014,Pass
TRUE,-3,TRUE,4,672,672,35,65,1,10,8,2012,Pass
TRUE,-41,FALSE,4,194,194,35,65,1,15,13,2010,Pass
TRUE,24,FALSE,4,773,773,35,65,1,10,14,2013,Pass
TRUE,5,TRUE,4,658,658,35,65,1,10,5,2011,Pass
TRUE,-3,TRUE,4,562,562,35,65,1,10,3,2013,Pass
TRUE,-7,TRUE,1,3372,1572,34,66,3,8,10,2012,Pass
TRUE,1,TRUE,1,2772,972,34,66,3,4,11,2014,Pass
TRUE,0,TRUE,1,3585,1785,34,66,2,1,0,2013,Pass
TRUE,0,TRUE,1,3600,1800,34,66,3,1,7,2013,Pass
TRUE,7,TRUE,1,3437,1637,34,66,3,12,-2,2013,Pass
TRUE,0,TRUE,2,2700,900,34,66,2,10,9,2013,Pass
TRUE,14,FALSE,2,2384,584,34,66,2,10,0,2013,Pass
TRUE,14,FALSE,2,2384,584,34,66,3,10,60,2013,Pass
TRUE,14,FALSE,2,2384,584,34,66,1,10,0,2013,Pass
TRUE,-7,TRUE,2,2376,576,34,66,2,1,0,2014,Pass
TRUE,21,FALSE,3,1616,1616,34,66,1,10,2,2012,Pass
TRUE,-7,TRUE,3,1800,1800,34,66,1,10,5,2010,Pass
TRUE,-20,FALSE,3,1047,1047,34,66,2,4,9,2010,Pass
TRUE,-27,FALSE,3,914,914,34,66,1,10,16,2010,Pass
TRUE,-21,FALSE,3,1389,1389,34,66,1,10,0,2012,Pass
TRUE,-21,FALSE,3,1389,1389,34,66,2,10,0,2012,Pass
TRUE,-21,FALSE,3,1389,1389,34,66,3,10,0,2012,Pass
TRUE,-5,TRUE,3,1010,1010,34,66,3,6,10,2010,Pass
TRUE,42,FALSE,3,1212,1212,34,66,3,7,17,2013,Pass
TRUE,42,FALSE,3,1212,1212,34,66,2,7,0,2013,Pass
TRUE,4,TRUE,3,1179,1179,34,66,2,12,0,2012,Pass
TRUE,-4,TRUE,4,72,72,34,66,1,10,0,2010,Pass
TRUE,-7,TRUE,4,195,195,34,66,2,10,-2,2011,Pass
TRUE,-7,TRUE,4,206,206,34,66,1,10,0,2011,Pass
TRUE,6,TRUE,1,3521,1721,33,67,3,2,67,2012,Pass
TRUE,4,TRUE,1,3128,1328,33,67,3,2,10,2013,Pass
TRUE,4,TRUE,1,3128,1328,33,67,2,2,0,2013,Pass
TRUE,7,TRUE,1,2899,1099,33,67,1,10,0,2014,Pass
TRUE,7,TRUE,1,2889,1089,33,67,2,10,5,2014,Pass
TRUE,1,TRUE,2,2148,348,33,67,3,5,18,2011,Pass
TRUE,1,TRUE,2,2148,348,33,67,2,5,0,2011,Pass
TRUE,-3,TRUE,2,2314,514,33,67,1,10,18,2012,Pass
TRUE,18,FALSE,3,1143,1143,33,67,1,10,16,2013,Pass
TRUE,4,TRUE,3,1482,1482,33,67,1,10,10,2013,Pass
TRUE,7,TRUE,3,1155,1155,33,67,2,5,22,2011,Pass
TRUE,-14,FALSE,3,1739,1739,33,67,1,20,11,2014,Pass
TRUE,-14,FALSE,3,1783,1783,33,67,1,10,10,2014,Pass
TRUE,-4,TRUE,4,740,740,33,67,1,10,5,2010,Pass
TRUE,7,TRUE,1,3345,1545,32,68,1,10,4,2012,Pass
TRUE,11,FALSE,1,3080,1280,32,68,3,3,10,2010,Pass
TRUE,-7,TRUE,1,3372,1572,32,68,1,10,-1,2012,Pass
TRUE,0,TRUE,1,3279,1479,32,68,2,10,0,2014,Pass
TRUE,0,TRUE,1,3266,1466,32,68,3,10,13,2014,Pass
TRUE,0,TRUE,1,3600,1800,32,68,1,10,23,2011,Pass
TRUE,0,TRUE,1,3600,1800,32,68,2,3,7,2013,Pass
TRUE,0,TRUE,1,3600,1800,32,68,1,10,1,2012,Pass
TRUE,0,TRUE,2,2336,536,32,68,2,8,7,2010,Pass
TRUE,-7,TRUE,2,2470,670,32,68,3,6,10,2010,Pass
TRUE,-7,TRUE,2,2470,670,32,68,2,6,0,2010,Pass
TRUE,3,TRUE,2,1904,104,32,68,1,10,20,2010,Pass
TRUE,11,FALSE,2,2152,352,32,68,1,10,6,2010,Pass
TRUE,14,FALSE,2,2627,827,32,68,1,10,4,2014,Pass
TRUE,-17,FALSE,2,2040,240,32,68,1,10,21,2011,Pass
TRUE,0,TRUE,2,2684,884,32,68,1,10,8,2011,Pass
TRUE,4,TRUE,2,1821,21,32,68,2,10,13,2011,Pass
TRUE,4,TRUE,2,1805,5,32,68,2,23,34,2011,Pass
TRUE,-3,TRUE,2,2130,330,32,68,1,10,9,2012,Pass
TRUE,0,TRUE,2,2688,888,32,68,1,10,10,2012,Pass
TRUE,0,TRUE,2,2029,229,32,68,1,10,0,2013,Pass
TRUE,15,FALSE,3,1725,1725,32,68,3,13,1,2013,Pass
TRUE,15,FALSE,3,1725,1725,32,68,2,13,0,2013,Pass
TRUE,20,FALSE,3,993,993,32,68,2,10,7,2010,Pass
TRUE,10,FALSE,3,1800,1800,32,68,2,11,9,2010,Pass
TRUE,20,FALSE,3,993,993,32,68,1,10,0,2010,Pass
TRUE,-3,TRUE,3,1298,1298,32,68,1,10,2,2010,Pass
TRUE,14,FALSE,4,666,666,32,68,1,10,0,2014,Pass
TRUE,14,FALSE,4,660,660,32,68,2,10,-1,2014,Pass
TRUE,-24,FALSE,4,892,892,32,68,2,7,0,2011,Pass
TRUE,-24,FALSE,4,886,886,32,68,3,7,0,2011,Pass
TRUE,0,TRUE,4,229,229,32,68,1,10,4,2011,Pass
TRUE,-3,TRUE,4,301,301,32,68,1,10,0,2014,Pass
TRUE,-3,TRUE,4,280,280,32,68,2,10,3,2014,Pass
TRUE,-3,TRUE,4,562,562,32,68,2,1,3,2013,Pass
TRUE,-7,TRUE,4,165,165,32,68,3,12,19,2011,Pass
TRUE,0,TRUE,1,3600,1800,31,69,1,10,5,2012,Pass
TRUE,0,TRUE,1,3600,1800,31,69,1,10,12,2011,Pass
TRUE,0,TRUE,1,3512,1712,31,69,2,5,0,2014,Pass
TRUE,0,TRUE,1,3179,1379,31,69,1,10,11,2011,Pass
TRUE,0,TRUE,1,3600,1800,31,69,2,8,0,2011,Pass
TRUE,0,TRUE,2,2510,710,31,69,3,16,-2,2012,Pass
TRUE,0,TRUE,2,2510,710,31,69,2,16,0,2012,Pass
TRUE,1,TRUE,2,2335,535,31,69,1,10,18,2014,Pass
TRUE,0,TRUE,2,2314,514,31,69,2,7,10,2013,Pass
TRUE,4,TRUE,3,1282,1282,31,69,2,9,9,2012,Pass
TRUE,14,FALSE,3,1527,1527,31,69,2,8,15,2012,Pass
TRUE,7,TRUE,3,1208,1208,31,69,3,8,0,2012,Pass
TRUE,-10,FALSE,3,1207,1207,31,69,1,10,51,2010,Pass
TRUE,-3,TRUE,3,1493,1493,31,69,3,9,0,2010,Pass
TRUE,14,FALSE,3,1659,1659,31,69,1,10,20,2014,Pass
TRUE,28,FALSE,3,1710,1710,31,69,1,10,11,2013,Pass
TRUE,4,TRUE,3,1156,1156,31,69,1,10,24,2011,Pass
TRUE,4,TRUE,3,1501,1501,31,69,1,10,-2,2012,Pass
TRUE,13,FALSE,4,686,686,31,69,3,4,5,2012,Pass
TRUE,0,TRUE,4,707,707,31,69,2,7,0,2010,Pass
TRUE,0,TRUE,4,707,707,31,69,3,7,0,2010,Pass
TRUE,0,TRUE,4,465,465,31,69,3,8,0,2010,Pass
TRUE,14,FALSE,4,630,630,31,69,3,11,30,2014,Pass
TRUE,7,TRUE,1,3518,1718,30,70,2,22,13,2013,Pass
TRUE,0,TRUE,1,3600,1800,30,70,1,10,14,2012,Pass
TRUE,0,TRUE,1,3600,1800,30,70,2,5,4,2013,Pass
TRUE,7,TRUE,1,3252,1452,30,70,2,11,7,2013,Pass
TRUE,-7,TRUE,1,3120,1320,30,70,2,5,3,2013,Pass
TRUE,15,FALSE,2,2048,248,30,70,1,10,11,2013,Pass
TRUE,-7,TRUE,2,1924,124,30,70,1,10,5,2012,Pass
TRUE,-25,FALSE,2,2159,359,30,70,2,5,5,2011,Pass
TRUE,18,FALSE,3,1159,1159,30,70,1,10,7,2010,Pass
TRUE,-5,TRUE,3,1030,1030,30,70,2,10,4,2010,Pass
TRUE,-5,TRUE,3,1052,1052,30,70,1,10,0,2010,Pass
TRUE,3,TRUE,4,289,289,30,70,2,4,8,2014,Pass
TRUE,0,TRUE,4,634,634,30,70,1,10,7,2010,Pass
TRUE,-15,FALSE,4,66,66,30,70,1,10,14,2011,Pass
TRUE,-17,FALSE,4,886,886,30,70,3,5,8,2014,Pass
TRUE,-14,FALSE,1,2963,1163,29,71,2,6,5,2012,Pass
TRUE,-7,TRUE,1,3372,1572,29,71,3,13,7,2012,Pass
TRUE,-4,TRUE,1,2994,1194,29,71,1,25,6,2014,Pass
TRUE,0,TRUE,1,3577,1777,29,71,3,6,0,2013,Pass
TRUE,0,TRUE,1,3000,1200,29,71,2,10,10,2010,Pass
TRUE,0,TRUE,1,3027,1227,29,71,1,10,0,2010,Pass
TRUE,-21,FALSE,2,2483,683,29,71,2,17,12,2011,Pass
TRUE,3,TRUE,2,2580,780,29,71,1,10,0,2010,Pass
TRUE,-17,FALSE,2,1812,12,29,71,2,17,30,2014,Pass
TRUE,7,TRUE,3,1208,1208,29,71,1,10,0,2012,Pass
TRUE,25,FALSE,3,1589,1589,29,71,1,10,9,2010,Pass
TRUE,15,FALSE,3,1527,1527,29,71,1,10,0,2014,Pass
TRUE,15,FALSE,3,1527,1527,29,71,2,10,16,2014,Pass
TRUE,-17,FALSE,3,1320,1320,29,71,2,16,9,2014,Pass
TRUE,4,TRUE,3,1501,1501,29,71,2,12,8,2012,Pass
TRUE,15,FALSE,4,748,748,29,71,2,5,32,2012,Pass
TRUE,27,FALSE,4,560,560,29,71,1,10,10,2010,Pass
TRUE,18,FALSE,4,795,795,29,71,2,10,8,2010,Pass
TRUE,18,FALSE,4,795,795,29,71,1,10,0,2010,Pass
TRUE,-41,FALSE,4,194,194,29,71,4,6,11,2010,Pass
TRUE,-41,FALSE,4,194,194,29,71,3,6,0,2010,Pass
TRUE,0,TRUE,4,465,465,29,71,1,10,0,2010,Pass
TRUE,0,TRUE,4,465,465,29,71,2,10,2,2010,Pass
TRUE,31,FALSE,4,560,560,29,71,2,7,22,2014,Pass
TRUE,-3,TRUE,4,650,650,29,71,2,10,-1,2013,Pass
TRUE,-3,TRUE,4,659,659,29,71,1,10,0,2013,Pass
TRUE,7,TRUE,1,2772,972,28,72,3,7,9,2014,Pass
TRUE,0,TRUE,1,3518,1718,28,72,2,13,14,2013,Pass
TRUE,0,TRUE,1,3600,1800,28,72,3,13,15,2012,Pass
TRUE,1,TRUE,1,2808,1008,28,72,1,10,0,2014,Pass
TRUE,1,TRUE,1,2795,995,28,72,2,10,1,2014,Pass
TRUE,6,TRUE,1,3548,1748,28,72,2,8,72,2011,Pass
TRUE,-7,TRUE,1,2950,1150,28,72,1,10,7,2012,Pass
TRUE,0,TRUE,1,3600,1800,28,72,2,14,12,2012,Pass
TRUE,-7,TRUE,2,2470,670,28,72,1,10,4,2010,Pass
TRUE,0,TRUE,2,2067,267,28,72,1,10,8,2013,Pass
TRUE,11,FALSE,2,2152,352,28,72,2,14,0,2010,Pass
TRUE,21,FALSE,2,1800,1800,28,72,1,10,5,2014,Pass
TRUE,11,FALSE,2,2152,352,28,72,3,14,0,2010,Pass
TRUE,1,TRUE,2,2148,348,28,72,1,10,5,2011,Pass
TRUE,0,TRUE,2,2689,889,28,72,1,10,16,2014,Pass
TRUE,-10,FALSE,2,2065,265,28,72,3,9,-8,2014,Pass
TRUE,25,FALSE,3,1589,1589,28,72,2,11,3,2010,Pass
TRUE,-24,FALSE,3,1432,1432,28,72,1,10,6,2010,Pass
TRUE,-20,FALSE,3,1047,1047,28,72,1,10,6,2010,Pass
TRUE,-35,FALSE,4,756,756,28,72,2,7,8,2012,Pass
TRUE,-27,FALSE,4,655,655,28,72,1,10,7,2011,Pass
TRUE,14,FALSE,4,777,777,28,72,1,10,12,2011,Pass
TRUE,0,TRUE,1,3530,1730,27,73,2,5,8,2010,Pass
TRUE,0,TRUE,1,3600,1800,27,73,1,10,6,2013,Pass
TRUE,-3,TRUE,1,3300,1500,27,73,3,2,3,2014,Pass
TRUE,7,TRUE,1,3437,1637,27,73,2,3,9,2013,Pass
TRUE,7,TRUE,2,1826,26,27,73,1,10,16,2012,Pass
TRUE,14,FALSE,2,2012,212,27,73,1,10,0,2012,Pass
TRUE,-25,FALSE,2,2159,359,27,73,3,18,0,2011,Pass
TRUE,7,TRUE,2,2649,849,27,73,1,10,5,2013,Pass
TRUE,0,TRUE,2,2348,548,27,73,3,8,10,2013,Pass
TRUE,0,TRUE,2,2355,555,27,73,2,8,0,2013,Pass
TRUE,4,TRUE,2,1835,35,27,73,1,10,8,2011,Pass
TRUE,17,FALSE,3,1539,1539,27,73,1,10,26,2010,Pass
TRUE,-17,FALSE,3,1512,1512,27,73,1,10,-7,2010,Pass
TRUE,0,TRUE,4,667,667,27,73,1,10,3,2014,Pass
TRUE,0,TRUE,4,602,602,27,73,3,10,7,2014,Pass
TRUE,18,FALSE,4,668,668,27,73,3,19,28,2013,Pass
TRUE,11,FALSE,1,3080,1280,26,74,2,9,6,2010,Pass
TRUE,14,FALSE,1,2744,944,26,74,3,4,9,2012,Pass
TRUE,0,TRUE,1,2984,1184,26,74,2,10,8,2010,Pass
TRUE,0,TRUE,1,3600,1800,26,74,1,10,0,2012,Pass
TRUE,0,TRUE,1,3538,1738,26,74,1,10,5,2014,Pass
TRUE,7,TRUE,1,3460,1660,26,74,1,10,9,2011,Pass
TRUE,0,TRUE,1,3453,1653,26,74,1,10,11,2014,Pass
TRUE,7,TRUE,2,2162,362,26,74,1,10,0,2012,Pass
TRUE,21,FALSE,2,2560,760,26,74,1,10,17,2012,Pass
TRUE,14,FALSE,2,1967,167,26,74,3,11,29,2012,Pass
TRUE,-21,FALSE,2,2577,777,26,74,1,10,10,2011,Pass
TRUE,0,TRUE,2,2684,884,26,74,2,4,6,2011,Pass
TRUE,17,FALSE,3,1244,1244,26,74,1,10,13,2012,Pass
TRUE,-18,FALSE,3,1120,1120,26,74,1,10,13,2011,Pass
TRUE,4,TRUE,3,1670,1670,26,74,3,5,0,2011,Pass
TRUE,4,TRUE,3,1654,1654,26,74,2,1,11,2011,Pass
TRUE,0,TRUE,3,992,992,26,74,3,10,9,2011,Pass
TRUE,0,TRUE,3,992,992,26,74,2,10,0,2011,Pass
TRUE,-3,TRUE,3,950,950,26,74,3,5,0,2013,Pass
TRUE,13,FALSE,4,686,686,26,74,2,9,5,2012,Pass
TRUE,29,FALSE,4,891,891,26,74,2,19,22,2014,Pass
TRUE,0,TRUE,1,3211,1411,25,75,1,10,12,2012,Pass
TRUE,7,TRUE,1,2804,1004,25,75,1,10,0,2014,Pass
TRUE,7,TRUE,1,2793,993,25,75,2,10,3,2014,Pass
TRUE,7,TRUE,1,3063,1263,25,75,1,10,0,2013,Pass
TRUE,11,FALSE,1,3080,1280,25,75,1,10,6,2010,Pass
TRUE,0,TRUE,1,3581,1781,25,75,1,10,9,2012,Pass
TRUE,0,TRUE,1,3590,1790,25,75,1,10,11,2014,Pass
TRUE,0,TRUE,1,3592,1792,25,75,1,10,9,2013,Pass
TRUE,0,TRUE,1,3600,1800,25,75,1,10,5,2013,Pass
TRUE,4,TRUE,1,3128,1328,25,75,1,10,8,2013,Pass
TRUE,0,TRUE,1,3179,1379,25,75,3,4,0,2011,Pass
TRUE,0,TRUE,1,3600,1800,25,75,1,10,14,2014,Pass
TRUE,3,TRUE,1,2852,1052,25,75,1,10,10,2014,Pass
TRUE,0,TRUE,1,3600,1800,25,75,1,10,7,2013,Pass
TRUE,0,TRUE,1,3600,1800,25,75,1,10,-4,2013,Pass
TRUE,-3,TRUE,1,3275,1475,25,75,1,15,0,2014,Pass
TRUE,-3,TRUE,1,3265,1465,25,75,2,15,15,2014,Pass
TRUE,0,TRUE,1,3600,1800,25,75,1,10,0,2013,Pass
TRUE,7,TRUE,2,2277,477,25,75,1,10,11,2014,Pass
TRUE,14,FALSE,2,2090,290,25,75,1,10,16,2012,Pass
TRUE,-7,TRUE,2,1924,124,25,75,2,15,0,2012,Pass
TRUE,-6,TRUE,2,2530,730,25,75,1,10,8,2014,Pass
TRUE,-3,TRUE,2,1945,145,25,75,1,10,14,2013,Pass
TRUE,-3,TRUE,2,2442,642,25,75,1,10,0,2013,Pass
TRUE,-21,FALSE,2,2580,780,25,75,2,6,0,2011,Pass
TRUE,-3,TRUE,2,1958,158,25,75,1,10,7,2011,Pass
TRUE,-17,FALSE,2,1950,150,25,75,1,10,0,2014,Pass
TRUE,-7,TRUE,2,2385,585,25,75,1,10,9,2014,Pass
TRUE,-17,FALSE,2,1910,110,25,75,2,10,-5,2014,Pass
TRUE,4,TRUE,3,1631,1631,25,75,2,10,3,2012,Pass
TRUE,4,TRUE,3,1631,1631,25,75,1,10,0,2012,Pass
TRUE,15,FALSE,3,1547,1547,25,75,3,4,4,2014,Pass
TRUE,-17,FALSE,3,900,900,25,75,1,10,-10,2014,Pass
TRUE,-3,TRUE,3,1534,1534,25,75,1,10,0,2011,Pass
TRUE,-3,TRUE,3,1529,1529,25,75,2,10,2,2011,Pass
TRUE,-41,FALSE,4,194,194,25,75,1,10,3,2010,Pass
TRUE,18,FALSE,4,668,668,25,75,1,10,6,2013,Pass
TRUE,-7,TRUE,1,3211,1411,24,76,2,11,15,2012,Pass
TRUE,14,FALSE,1,2741,941,24,76,1,10,3,2012,Pass
TRUE,0,TRUE,1,3600,1800,24,76,2,6,20,2014,Pass
TRUE,7,TRUE,1,2943,1143,24,76,1,10,0,2013,Pass
TRUE,4,TRUE,1,2744,944,24,76,2,10,12,2011,Pass
TRUE,4,TRUE,1,2744,944,24,76,1,10,0,2011,Pass
TRUE,15,FALSE,2,2209,409,24,76,3,3,0,2013,Pass
TRUE,8,FALSE,2,1853,53,24,76,3,6,39,2014,Pass
TRUE,0,TRUE,2,2518,718,24,76,1,10,-23,2014,Pass
TRUE,15,FALSE,3,1725,1725,24,76,1,10,11,2013,Pass
TRUE,14,FALSE,3,1042,1042,24,76,2,12,0,2014,Pass
TRUE,0,TRUE,3,1020,1020,24,76,3,6,0,2011,Pass
TRUE,15,FALSE,4,859,859,24,76,1,10,5,2012,Pass
TRUE,-7,TRUE,4,115,115,24,76,2,10,0,2012,Pass
TRUE,27,FALSE,4,324,324,24,76,2,5,26,2010,Pass
TRUE,-7,TRUE,4,115,115,24,76,4,10,19,2012,Pass
TRUE,-7,TRUE,4,115,115,24,76,1,10,0,2012,Pass
TRUE,-7,TRUE,4,115,115,24,76,3,10,0,2012,Pass
TRUE,-3,TRUE,4,500,500,24,76,1,10,9,2014,Pass
TRUE,-7,TRUE,4,410,410,24,76,2,6,-2,2011,Pass
TRUE,0,TRUE,1,3600,1800,23,77,3,13,0,2012,Pass
TRUE,4,TRUE,1,3406,1606,23,77,1,10,0,2014,Pass
TRUE,4,TRUE,1,3398,1598,23,77,2,10,11,2014,Pass
TRUE,-14,FALSE,1,2954,1154,23,77,2,11,1,2011,Pass
TRUE,7,TRUE,2,1853,53,23,77,3,7,5,2012,Pass
TRUE,0,TRUE,2,2567,767,23,77,2,7,13,2011,Pass
TRUE,3,TRUE,2,2095,295,23,77,3,5,0,2011,Pass
TRUE,3,TRUE,2,1913,113,23,77,3,9,0,2011,Pass
TRUE,0,TRUE,3,1084,1084,23,77,1,20,21,2014,Pass
TRUE,7,TRUE,3,1208,1208,23,77,2,16,3,2012,Pass
TRUE,-3,TRUE,3,1149,1149,23,77,2,6,-1,2013,Pass
TRUE,-3,TRUE,3,1509,1509,23,77,1,10,12,2011,Pass
TRUE,11,FALSE,4,852,852,23,77,1,10,28,2014,Pass
TRUE,11,FALSE,4,440,440,23,77,1,10,15,2012,Pass
TRUE,-3,TRUE,4,562,562,23,77,1,10,9,2013,Pass
TRUE,7,TRUE,1,3207,1407,22,78,2,8,10,2010,Pass
TRUE,3,TRUE,2,1913,113,22,78,2,10,1,2011,Pass
TRUE,3,TRUE,2,1913,113,22,78,1,10,0,2011,Pass
TRUE,-3,TRUE,2,2314,514,22,78,2,10,0,2012,Pass
TRUE,-10,FALSE,3,1566,1566,22,78,1,10,6,2010,Pass
TRUE,11,FALSE,3,1219,1219,22,78,1,10,8,2013,Pass
TRUE,-3,TRUE,3,1149,1149,22,78,3,7,0,2013,Pass
TRUE,25,FALSE,4,454,454,22,78,1,10,8,2013,Pass
TRUE,-34,FALSE,4,463,463,22,78,1,10,22,2010,Pass
TRUE,-7,TRUE,4,375,375,22,78,3,8,4,2011,Pass
TRUE,0,TRUE,1,3586,1786,21,79,1,10,0,2014,Pass
TRUE,0,TRUE,1,3579,1779,21,79,2,10,28,2014,Pass
TRUE,-7,TRUE,1,3372,1572,21,79,2,21,13,2012,Pass
TRUE,0,TRUE,1,3322,1522,21,79,1,10,11,2014,Pass
TRUE,0,TRUE,1,2700,900,21,79,2,7,7,2014,Pass
TRUE,15,FALSE,2,1863,63,21,79,1,10,15,2013,Pass
TRUE,-7,TRUE,2,2461,661,21,79,1,10,7,2012,Pass
TRUE,3,TRUE,2,1904,104,21,79,2,10,11,2010,Pass
TRUE,3,TRUE,2,1904,104,21,79,1,10,0,2010,Pass
